county_code,farm_acres,cropland_acres,irrigated_acres,crop_totals_sales_measured_in,farm_income_1,xmas_tree_sale,fertilizer_use,chemical_use,fuel_use_$,hired_labor_cost,contract_labor_cost,worker_number,emus_sold,bee_colonies,honey_sold,ornamental_fish,bison_sale,aquatic_plants,mushroom_spawn_sale,grazing_rotation,producer_age_group,state_lower,county,county_acreage_2000,population
173,"103,033","41,024",9,"5,690,000","2,541",NA,"691,000","321,000","1,308,000","1,575,000","620,000",360,NA,113,"5,000",NA,NA,NA,NA,141,57.6,kentucky,Montgomery,127232,28114
173,"383,646","355,334",535,"170,173,000","63,032",NA,"24,130,000","15,373,000","8,849,000","5,689,000","727,000",674,NA,15,0,NA,NA,NA,NA,35,56.5,minnesota,Yellow Medicine,488569.6,9528
173,"243,108","181,391",0,"64,676,000","32,986",NA,"9,573,000","7,769,000","2,890,000","3,039,000","273,000",294,NA,134,"8,000",NA,1,NA,NA,76,58.9,missouri,Ralls,309644.8,10355
173,"232,077","206,766","14,905","101,762,000","125,142",NA,"14,303,000","7,773,000","4,101,000","3,557,000","231,000",301,NA,NA,NA,NA,1,NA,NA,33,58.3,nebraska,Thurston,253600,6773
173,"10,131","1,100",157,"1,261,000","4,670",6,"78,000","102,000","153,000","266,000","29,000",0,NA,30,0,NA,NA,NA,NA,12,58.4,north carolina,Swain,346009.6,14117
173,"268,767","253,839","2,314","126,418,000","40,814",2,"17,194,000","9,823,000","6,482,000","13,725,000","301,000",762,0,101,0,NA,NA,NA,NA,25,56.9,ohio,Wood,397145.6,132248
173,"44,173","12,481",17,"1,013,000","-2,683",3,"658,000","65,000","425,000","152,000","71,000",184,NA,60,NA,NA,NA,NA,NA,96,57,tennessee,Union,158163.2,19802
173,"496,214","180,347","39,669","47,444,000","38,793",NA,"4,064,000","3,427,000","3,931,000","7,303,000","504,000",302,NA,NA,NA,NA,NA,NA,NA,1,53.5,texas,Glasscock,576595.2,1116
181,"42,062","25,420",929,0,"40,004",NA,"2,288,000","1,431,000","810,000","981,000",0,105,NA,21,0,NA,NA,NA,NA,14,60.2,virginia,Surry,198598.4,6561
177,"120,325","60,112","19,084","46,698,000","134,359",1,"4,262,000","7,356,000","2,254,000","4,356,000","384,000",300,NA,403,0,NA,NA,NA,NA,19,58,georgia,Lee,231686.4,33163
175,"178,657","169,228",0,"112,433,000","116,109",2,"12,900,000","8,356,000","3,508,000","3,251,000","223,000",293,NA,46,"2,000",NA,NA,NA,NA,13,57.5,illinois,Stark,184454.4,5400
175,"211,941","147,048",208,"68,241,000","53,057",NA,"12,076,000","8,399,000","4,977,000","3,774,000","902,000",578,NA,80,"2,000",NA,NA,NA,NA,142,55.7,indiana,Washington,330579.19999999995,28182
175,"246,058","176,619",0,"54,219,000","47,367",NA,"8,830,000","5,871,000","3,505,000","3,893,000","897,000",401,NA,56,"3,000",NA,NA,NA,NA,121,56.8,iowa,Union,272608,12138
175,"360,711","263,690","95,497","80,237,000","153,151",NA,"9,983,000","9,121,000","8,154,000","16,304,000","2,601,000",516,NA,NA,NA,NA,NA,NA,NA,15,59.8,kansas,Seward,409926.4,21964
175,"106,529","23,194",50,"2,219,000",-158,NA,"548,000","48,000","825,000","340,000","71,000",421,NA,119,"4,000",NA,NA,NA,NA,110,55.2,kentucky,Morgan,245587.2,13726
175,"212,802","123,692",704,"37,027,000","37,552",1,"5,283,000","4,113,000","2,240,000","3,073,000","553,000",311,NA,66,"4,000",NA,NA,NA,NA,81,58.2,missouri,Randolph,312096,24716
175,"350,834","172,629","111,336","77,667,000","88,883",NA,"11,653,000","8,560,000","5,334,000","9,116,000","1,312,000",564,NA,0,0,NA,NA,NA,NA,92,56.9,nebraska,Valley,365126.4,4059
175,"14,684","4,509",561,"6,722,000","8,294",7,"714,000","433,000","407,000",0,"779,000",244,NA,90,"6,000",NA,NA,NA,NA,58,58.3,north carolina,Transylvania,243558.4,32986
175,"224,603","205,093",11,"97,545,000","62,246",1,"14,087,000","9,034,000","4,567,000","9,893,000","2,010,000",479,NA,160,"37,000",4,NA,NA,NA,27,57.7,ohio,Wyandot,260876.8,21900
175,"53,182","14,663",99,"1,735,000","3,348",NA,"1,123,000","334,000","531,000","318,000","124,000",161,NA,48,"3,000",NA,NA,NA,NA,91,56.6,tennessee,Van Buren,175737.59999999998,6168
175,"379,929","36,182",135,"4,572,000","-5,733",NA,"1,339,000","908,000","1,855,000","2,809,000","809,000",392,NA,233,"3,000",1,NA,1,NA,310,59,texas,Goliad,549984,7012
183,"66,257","44,918",699,0,"108,554",NA,"3,372,000","3,141,000","1,488,000","2,084,000",0,129,NA,18,NA,NA,NA,NA,NA,14,59.3,virginia,Sussex,315411.2,10829
179,"6,373",997,82,"294,000","-4,419",1,"71,000","29,000","122,000","96,000","6,000",12,NA,0,NA,NA,NA,NA,NA,8,54.2,georgia,Liberty,385612.8,65256
177,"304,946","277,856",333,"153,335,000","62,799",NA,"21,228,000","12,417,000","9,278,000","23,128,000","513,000","1,214",NA,76,"13,000",NA,NA,NA,NA,63,56.9,illinois,Stephenson,361420.80000000005,44630
177,"163,494","131,488",875,"68,651,000","37,300",1,"10,315,000","6,427,000","3,333,000","4,280,000","376,000",636,NA,287,"17,000",NA,NA,NA,NA,107,54.9,indiana,Wayne,258777.59999999998,66553
177,"210,319","139,752",21,"39,525,000","32,414",NA,"6,504,000","4,011,000","2,700,000","3,710,000","645,000",426,NA,126,"9,000",NA,NA,NA,NA,87,57.6,iowa,Van Buren,313952,7203
177,"201,662","126,486","14,670","39,209,000","13,037",4,"5,469,000","4,081,000","2,831,000","2,376,000","169,000",407,NA,172,"17,000",NA,2,NA,NA,72,59.9,kansas,Shawnee,356044.80000000005,178909
177,"127,522","69,285",21,"28,616,000","52,962",NA,"4,916,000","2,962,000","2,475,000","5,333,000","613,000",555,NA,81,"6,000",NA,NA,NA,NA,79,57.1,kentucky,Muhlenberg,306835.2,30928
177,"266,722","179,454","4,642","63,912,000","31,698",NA,"5,847,000","5,338,000","3,102,000","2,766,000","277,000",351,NA,89,"7,000",NA,NA,NA,NA,126,58.3,missouri,Ray,367084.80000000005,23158
177,"247,958","215,935","22,387","108,055,000","59,160",6,"12,005,000","7,919,000","4,821,000","5,731,000","648,000",640,NA,78,"5,000",NA,NA,NA,NA,79,57.3,nebraska,Washington,252006.4,20865
177,"52,946","51,033",0,0,"309,752",NA,"3,676,000","3,474,000","1,379,000","1,667,000","574,000",77,NA,0,0,NA,NA,NA,NA,NA,58.2,north carolina,Tyrrell,384192,3245
177,"153,758","83,924","2,628","92,548,000","34,543",1,"5,725,000","2,869,000","3,937,000","16,558,000","4,973,000","1,371",NA,145,"25,000",NA,4,NA,NA,197,55.3,tennessee,Warren,277811.2,40953
177,"614,280","58,483","1,529","38,549,000","95,141",1,"5,953,000","3,322,000","7,613,000","37,567,000","4,976,000","1,889",NA,44,0,NA,NA,NA,NA,336,60.1,texas,Gonzales,684684.7999999999,19653
185,"137,943","24,666",0,"2,105,000","12,342",NA,"1,025,000","543,000","1,087,000","1,156,000","133,000",193,NA,141,"12,000",NA,NA,NA,NA,89,57.3,virginia,Tazewell,332729.6,40429
181,"18,292","3,311",0,"715,000","12,424",NA,"262,000","25,000","191,000","147,000","60,000",0,NA,0,NA,NA,NA,NA,NA,15,59.3,georgia,Lincoln,164659.19999999998,7690
179,"304,475","282,185","39,658","182,080,000","94,405",3,"25,832,000","18,359,000","6,482,000","5,611,000","381,000",686,NA,45,"6,000",NA,NA,NA,NA,61,58.1,illinois,Tazewell,421049.6,131343
179,"225,047","215,386",3,"120,116,000","84,836",NA,"19,090,000","8,336,000","5,629,000","7,193,000","616,000",548,NA,37,"2,000",NA,NA,NA,NA,23,55.4,indiana,Wells,237062.40000000002,28180
179,"199,424","152,967",6,"56,782,000","23,943",NA,"8,617,000","5,041,000","3,115,000","1,804,000","360,000",345,NA,38,"1,000",NA,NA,NA,NA,83,57.4,iowa,Wapello,279027.2,35437
179,"512,108","358,454","68,437","88,556,000","87,608",NA,"15,730,000","15,945,000","8,755,000","11,444,000","735,000",406,NA,0,0,NA,NA,NA,NA,15,56.6,kansas,Sheridan,573830.4,2447
179,"213,534","114,006",193,"42,049,000","6,921",NA,"6,644,000","3,616,000","4,277,000","4,590,000","897,000",513,NA,268,"19,000",NA,NA,NA,NA,197,56.3,kentucky,Nelson,271404.8,46738
179,"86,662","13,224",0,0,"-3,980",NA,"401,000","16,000","570,000","252,000","155,000",105,NA,36,NA,NA,NA,NA,NA,43,58.2,missouri,Reynolds,521222.39999999997,6096
179,"281,283","253,645","61,632","129,086,000","104,308",NA,"17,892,000","11,622,000","7,734,000","8,078,000","276,000",461,NA,36,"2,000",NA,NA,NA,NA,47,55.9,nebraska,Wayne,283827.2,9697
179,"186,626","142,276",204,"86,482,000","184,656",NA,"9,110,000","7,557,000","8,572,000","17,507,000","5,446,000",827,NA,274,"53,000",NA,NA,NA,NA,129,58,north carolina,Union,409337.60000000003,238267
179,"106,121","53,859",726,"17,104,000","2,723",1,"3,551,000","1,014,000","2,336,000","6,646,000","723,000",896,NA,475,"31,000",NA,1,NA,NA,207,58.8,tennessee,Washington,211072,133001
179,"483,257","124,836","16,905","24,447,000","93,189",NA,"3,002,000","3,058,000","3,485,000","7,335,000","458,000",283,NA,12,NA,NA,NA,NA,NA,29,57.5,texas,Gray,594720,21227
187,"38,697","13,929",10,"2,125,000","-2,939",9,"512,000","91,000","426,000","1,295,000","37,000",265,NA,24,"3,000",NA,NA,NA,NA,45,58.7,virginia,Warren,138444.8,40727
183,"10,180","3,025",97,"642,000","36,109",NA,"295,000","65,000","168,000","42,000","51,000",0,NA,260,0,NA,NA,NA,NA,13,54,georgia,Long,258233.6,16168
181,"150,624","110,655","4,459","43,277,000","22,153",NA,"5,025,000","3,924,000","2,100,000","6,032,000","114,000",561,NA,48,0,NA,1,NA,NA,40,60.7,illinois,Union,270163.2,17244
181,"282,882","266,451","4,972","158,810,000","115,633",3,"23,079,000","10,841,000","6,930,000","12,275,000","572,000",719,NA,16,NA,NA,NA,NA,NA,32,55,indiana,White,325632,24688
181,"247,153","181,717",46,"67,084,000","17,904",6,"7,725,000","6,156,000","3,409,000","2,398,000","341,000",586,NA,126,"7,000",NA,1,NA,NA,111,59,iowa,Warren,366854.4,52403
181,"618,428","491,609","97,112","101,362,000","77,483",NA,"18,316,000","13,951,000","7,420,000","6,320,000","1,148,000",397,NA,NA,NA,NA,1,NA,NA,21,56.9,kansas,Sherman,675846.4,5927
181,"92,873","39,376",6,"12,797,000","10,308",NA,"1,769,000","789,000","1,406,000","2,668,000","968,000",601,NA,30,"2,000",NA,NA,NA,NA,118,54.6,kentucky,Nicholas,125984,7537
181,"143,212","41,053","12,802","7,506,000","14,254",NA,"1,672,000","673,000","1,410,000","1,785,000","114,000",195,NA,35,NA,NA,NA,NA,NA,63,59,missouri,Ripley,404262.39999999997,10679
181,"328,967","206,158","68,089","77,466,000","79,040",NA,"9,717,000","8,541,000","6,671,000","9,450,000","322,000",329,NA,0,0,NA,NA,NA,NA,89,56.4,nebraska,Webster,368012.8,3395
181,"66,157","20,638","1,232","16,797,000","11,681",NA,"2,752,000","1,567,000","2,017,000","2,942,000","441,000",348,NA,44,"5,000",NA,NA,NA,NA,29,60.7,north carolina,Vance,172684.8,42578
181,"141,711","34,650",10,"4,855,000","10,004",NA,"2,738,000","627,000","1,322,000","1,074,000","442,000",243,NA,24,"3,000",NA,NA,NA,NA,110,56.6,tennessee,Wayne,470777.60000000003,16232
181,"429,933","207,019","2,299","40,260,000","-4,346",2,"7,775,000","3,622,000","6,519,000","9,333,000","1,416,000",955,0,816,"35,000",NA,2,NA,NA,346,58.1,texas,Grayson,626681.6000000001,135543
191,"176,344","58,266",122,"8,374,000","5,783",7,"2,900,000","371,000","2,486,000","5,800,000","373,000",928,NA,211,"6,000",NA,NA,NA,NA,247,58.9,virginia,Washington,362227.2,53935
185,"61,820","24,409","6,994","30,408,000","22,921",1,"3,451,000","3,932,000","1,599,000","3,119,000","2,685,000",283,NA,284,0,NA,NA,NA,NA,37,57.1,georgia,Lowndes,326803.2,118251
183,"471,468","443,698",817,"269,356,000","89,298",5,"33,982,000","21,644,000","8,771,000","9,712,000","663,000",812,NA,133,"13,000",NA,1,NA,NA,42,59,illinois,Vermilion,577369.6,74188
183,"176,255","154,095","1,618","78,922,000","51,546",2,"10,555,000","6,739,000","4,519,000","5,272,000","223,000",427,NA,18,"2,000",NA,NA,NA,NA,47,55.5,indiana,Whitley,216256,34191
183,"310,445","263,705",274,"137,547,000","150,329",1,"18,763,000","12,387,000","11,393,000","14,282,000","9,820,000","1,186",NA,263,0,NA,NA,NA,NA,95,56.6,iowa,Washington,365292.8,22565
183,"541,472","363,167","7,392","98,054,000","90,355",NA,"13,007,000","12,318,000","5,742,000","4,664,000","309,000",366,NA,0,0,NA,NA,NA,NA,45,57.2,kansas,Smith,573779.2,3570
183,"157,657","86,351",0,"37,715,000","61,610",6,"6,178,000","3,041,000","3,472,000","2,235,000","546,000",295,NA,120,"3,000",NA,NA,NA,NA,149,54.7,kentucky,Ohio,381907.2,23772
183,"155,532","124,188","1,692","53,817,000","21,489",2,"6,742,000","5,735,000","2,893,000","5,786,000","435,000",471,NA,175,"15,000",NA,NA,NA,NA,53,60.1,missouri,St. Charles,379104,405262
183,"357,279","87,779","36,900","20,934,000","153,701",NA,"4,077,000","1,615,000","6,054,000","9,828,000","195,000",339,NA,0,0,NA,NA,NA,NA,52,54.7,nebraska,Wheeler,368364.80000000005,774
183,"77,008","46,261","1,226","56,546,000","28,432",8,"6,236,000","4,875,000","3,538,000","12,703,000","1,852,000","1,136",NA,605,"31,000",8,NA,4,NA,109,57.7,north carolina,Wake,548646.4,1129410
183,"217,130","171,096","6,787","80,656,000","52,967",NA,"16,985,000","7,409,000","4,652,000","7,306,000","1,246,000",503,NA,261,"22,000",NA,NA,NA,NA,93,57.1,tennessee,Weakley,372358.39999999997,32902
183,"57,704","14,472",282,"892,000","-5,654",1,"544,000","109,000","562,000","463,000","200,000",137,0,229,"14,000",NA,NA,NA,NA,68,58.9,texas,Gregg,176876.8,124239
193,"52,619","32,030",881,0,"131,646",NA,"3,783,000","1,725,000","2,038,000","10,062,000","1,158,000",663,NA,12,0,NA,NA,NA,NA,17,59.5,virginia,Westmoreland,161689.59999999998,18477
187,"26,960","6,908",165,"3,879,000","45,618",2,"811,000","267,000","1,336,000","3,200,000","527,000",223,NA,186,"5,000",NA,NA,NA,NA,39,60.6,georgia,Lumpkin,182316.8,33488
185,"115,434","105,575","2,682","50,516,000","64,657",NA,"8,665,000","5,972,000","2,134,000","1,832,000",0,156,NA,26,0,NA,NA,NA,NA,9,55.1,illinois,Wabash,145766.4,11361
185,"285,213","201,810",6,"53,161,000","27,741",NA,"9,188,000","5,460,000","4,215,000","2,066,000","1,116,000",334,NA,92,"4,000",NA,3,NA,NA,103,57.7,iowa,Wayne,337331.2,6497
185,"493,694","392,975","76,409","82,480,000","91,366",1,"15,724,000","9,896,000","7,221,000","7,143,000","909,000",465,NA,14,0,NA,NA,NA,NA,26,58.6,kansas,Stafford,508620.80000000005,4072
185,"51,467","21,330",60,"8,554,000",-835,3,"1,319,000","679,000","1,529,000","7,415,000","523,000",492,NA,135,"9,000",NA,1,NA,NA,87,57.5,kentucky,Oldham,125785.59999999999,67607
185,"248,571","115,957",35,"28,782,000","15,000",3,"5,068,000","3,237,000","3,034,000","1,971,000","227,000",390,NA,65,"10,000",NA,NA,NA,NA,166,57,missouri,St. Clair,449216,9284
185,"346,602","327,256","275,403","203,876,000","149,314",NA,"22,656,000","18,882,000","13,566,000","11,635,000","2,050,000",614,NA,8,NA,NA,NA,NA,NA,29,55.2,nebraska,York,368652.8,14125
185,"60,778","29,208","1,152","12,323,000","21,098",1,"1,600,000","1,484,000","2,408,000","3,806,000","1,212,000",381,NA,36,NA,NA,NA,NA,NA,27,59.1,north carolina,Warren,284032,18642
185,"118,600","41,823",40,"7,107,000",655,NA,"2,736,000","566,000","1,809,000","1,949,000","412,000",492,NA,172,"13,000",NA,NA,NA,NA,190,56.5,tennessee,White,242809.59999999998,27351
185,"340,833","54,265","3,981","14,041,000","-4,206",4,"2,674,000","839,000","3,641,000","8,261,000","1,511,000",880,NA,197,"12,000",NA,4,NA,NA,276,60,texas,Grimes,512742.39999999997,29268
195,"26,345","5,045",27,"789,000","1,078",NA,"147,000",0,"321,000","473,000","40,000",109,NA,24,NA,NA,NA,NA,NA,34,57.9,virginia,Wise,259340.80000000002,36130
189,"43,669","10,955",645,0,"69,782",NA,"1,572,000","557,000","785,000","9,771,000",0,440,NA,67,"6,000",NA,NA,NA,NA,44,55.8,georgia,McDuffie,170432,21632
187,"340,985","301,432",180,"200,657,000","116,058",NA,"20,092,000","18,174,000","7,301,000","7,232,000","607,000",719,NA,151,"45,000",NA,NA,NA,NA,56,58.5,illinois,Warren,347628.8,16835
187,"409,293","387,112",6,"214,836,000","110,915",1,"27,435,000","16,502,000","7,609,000","7,617,000","1,889,000",762,NA,172,"18,000",NA,NA,NA,NA,31,60.5,iowa,Webster,459552,36999
187,"435,254","396,108","54,305","72,702,000","155,828",NA,"9,182,000","8,418,000","6,290,000","6,336,000","835,000",303,NA,NA,NA,NA,NA,NA,NA,3,61.3,kansas,Stanton,435238.39999999997,2084
187,"157,396","61,679",495,"13,117,000","2,282",1,"2,362,000","673,000","1,812,000","3,862,000","464,000",553,NA,97,"1,000",NA,NA,NA,NA,161,55.9,kentucky,Owen,226662.40000000002,11278
186,"168,529","77,082",167,"18,225,000","8,368",NA,"4,190,000","2,089,000","2,101,000","3,990,000","118,000",320,NA,119,"8,000",NA,1,NA,NA,100,59.5,missouri,Ste. Genevieve,325721.6,18479
187,"79,680","71,291","1,892","43,388,000","76,529",NA,"6,638,000","4,746,000","2,434,000","4,421,000","457,000",312,NA,NA,NA,NA,NA,NA,NA,25,57.7,north carolina,Washington,271609.6,11003
187,"141,868","54,774",480,"18,274,000","1,047",NA,"2,211,000","1,129,000","2,281,000","7,880,000","948,000",714,NA,155,"5,000",NA,NA,NA,NA,178,59.4,tennessee,Williamson,373516.8,247726
187,"359,485","102,458","2,177","20,677,000",-145,1,"4,246,000","1,913,000","5,341,000","5,650,000","1,246,000",891,10,222,"5,000",NA,NA,3,NA,482,59.9,texas,Guadalupe,457068.8,172706
197,"151,563","49,064",18,"5,517,000","10,621",4,"2,967,000","888,000","2,131,000","3,315,000","388,000",504,NA,270,"19,000",NA,NA,NA,NA,193,58.6,virginia,Wythe,297356.8,28290
191,"9,747","1,038",0,0,"29,130",1,"107,000","113,000","129,000","1,349,000","107,000",213,NA,0,0,NA,1,NA,NA,3,60.1,georgia,McIntosh,367699.19999999995,10975
189,"349,024","325,708","1,828","140,502,000","64,256",2,"24,926,000","17,338,000","8,602,000","10,733,000","607,000",618,NA,60,0,NA,NA,NA,NA,19,57.5,illinois,Washington,361036.8,13761
189,"246,106","234,470",7,"130,702,000","98,508",1,"18,208,000","12,545,000","6,289,000","9,717,000","542,000",703,NA,9,0,NA,NA,NA,NA,11,57.9,iowa,Winnebago,257004.8,10679
189,"455,494","369,963","138,437","109,942,000","156,150",NA,"16,310,000","12,595,000","11,010,000","13,712,000","853,000",478,NA,NA,NA,NA,NA,NA,NA,23,62.1,kansas,Stevens,465734.4,5250
189,"29,144","10,276",0,"828,000","-1,301",2,"104,000","18,000","137,000","72,000",0,54,NA,25,NA,NA,NA,NA,NA,15,54.3,kentucky,Owsley,126777.6,4051
187,"124,965","37,602",322,"7,815,000","-4,073",NA,"1,690,000","371,000","1,036,000","3,452,000","53,000",430,NA,139,"3,000",NA,NA,NA,NA,151,56.4,missouri,St. Francois,289536,66922
189,"49,614","14,352",44,"8,932,000","7,153",56,"632,000","215,000","1,048,000","3,203,000","491,000",771,NA,158,"23,000",NA,NA,NA,NA,74,59.7,north carolina,Watauga,200147.2,54086
189,"188,166","55,673",28,"6,065,000","-3,339",6,"1,864,000","496,000","2,134,000","2,016,000","495,000",656,NA,351,"17,000",NA,NA,NA,NA,339,57.7,tennessee,Wilson,373248,147737
189,"584,023","458,945","189,342","137,023,000","111,136",NA,"20,154,000","19,945,000","13,466,000","20,456,000",0,"1,051",NA,7,NA,NA,NA,NA,NA,53,58.9,texas,Hale,643052.8,32522
199,914,93,11,"1,135,000","14,490",NA,"46,000","7,000","67,000","384,000",0,46,NA,73,0,NA,NA,NA,NA,2,52.1,virginia,York,137932.80000000002,70045
193,"111,354","59,515","25,245","54,286,000","274,275",2,"7,245,000","6,754,000","5,017,000","16,146,000","1,707,000",756,NA,0,NA,NA,NA,NA,NA,16,57.5,georgia,Macon,259808,12082
191,"368,017","319,637","1,182","136,656,000","61,819",NA,"20,050,000","14,779,000","6,718,000","6,562,000","1,637,000",573,NA,582,"13,000",NA,NA,NA,NA,44,58.2,illinois,Wayne,457958.39999999997,16179
191,"391,393","322,614",54,"141,368,000","54,277",5,"26,382,000","13,393,000","10,384,000","12,273,000","1,448,000","1,282",NA,359,"48,000",NA,NA,NA,NA,156,57.3,iowa,Winneshiek,441523.2,20070
191,"757,777","630,322","25,674","136,753,000","40,732",NA,"22,310,000","19,098,000","9,735,000","5,522,000","898,000",585,NA,68,"4,000",NA,2,NA,NA,67,55.6,kansas,Sumner,758259.2,22382
191,"111,314","38,222",499,"6,070,000","-1,400",1,"921,000","407,000","1,246,000","3,357,000","68,000",631,NA,93,"2,000",NA,NA,NA,NA,152,56.7,kentucky,Pendleton,180396.8,14644
189,"45,835","13,642",901,"19,581,000","13,300",NA,"853,000","687,000","867,000","6,260,000","830,000",504,NA,138,"24,000",NA,NA,NA,NA,15,57.5,missouri,St. Louis,335161.60000000003,1004125
189,"45,835","13,642",901,"19,581,000","13,300",NA,"853,000","687,000","867,000","6,260,000","830,000",504,NA,138,"24,000",NA,NA,NA,NA,15,57.5,missouri,St. Louis,335161.60000000003,301578
191,"165,345","130,530","4,817","106,981,000","374,231",NA,"13,160,000","12,066,000","11,380,000","28,269,000","11,461,000","1,702",NA,322,"5,000",NA,NA,NA,NA,44,57.1,north carolina,Wayne,356281.60000000003,117333
191,"494,247","236,485","29,670","45,692,000","60,637",NA,"6,916,000","4,893,000","4,215,000","3,034,000","409,000",258,NA,0,NA,NA,NA,NA,NA,59,60.7,texas,Hall,578611.2000000001,2825
550,"36,796","32,325",72,"29,513,000","18,722",NA,"2,750,000","2,540,000","1,567,000","6,057,000","1,188,000",415,NA,84,"15,000",NA,NA,NA,NA,25,58,virginia,Chesapeake,224576,249422
195,"68,566","23,012",319,"4,047,000","138,489",NA,"1,179,000","463,000","3,071,000","3,162,000","1,762,000",508,NA,337,"14,000",NA,NA,NA,NA,113,57.3,georgia,Madison,182764.8,30120
193,"289,457","256,757","21,083","131,428,000","105,373",NA,"17,541,000","15,149,000","5,600,000","6,779,000",0,278,NA,0,0,NA,NA,NA,NA,14,58.4,illinois,White,321088,13877
193,"450,763","395,591","4,640","199,671,000","90,914",NA,"32,656,000","16,097,000","8,134,000","8,204,000","972,000",835,NA,957,"120,000",NA,6,NA,NA,83,57.5,iowa,Woodbury,561529.6,105941
193,"669,940","569,530","81,422","131,930,000","73,250",NA,"23,349,000","21,324,000","11,875,000","9,935,000","1,505,000",512,NA,0,0,NA,NA,NA,NA,14,57.2,kansas,Thomas,687936,7930
